id,created_at,tweet
5.23276E+17,10/18/14 0:55,Mas vejo que nao e s\xc3\xb3 a bancada que esta dividida e sim o partido'
5.23276E+17,10/18/14 0:55,"Eu s\xc3\xb3 falo pela bancada que esta realmente dividida,quem duvidar e f\xc3\xa1cil perguntar a cada eleito qual a sua posi\xc3\xa7\xc3\xa3o'"
5.23276E+17,10/18/14 0:53,"Por causa dessa candidatura dissidente do partido em sp,a bancada de deputados eleita l\xc3\xa1 ficou do tamanho da do Acre'"
5.23275E+17,10/18/14 0:52,"Alia a grande dissid\xc3\xaancia da elei\xc3\xa7\xc3\xa3o se deu exatamente no candidato lan\xc3\xa7ado ao governo de sp,que negou apoio a quem o lan\xc3\xa7ou'"
5.23275E+17,10/18/14 0:51,"Alias a alian\xc3\xa7a s\xc3\xb3 foi aprovada em fun\xc3\xa7\xc3\xa3o disso,sen\xc3\xa3o o resultado teria sido outro'"
5.23275E+17,10/18/14 0:51,Pediu votos para a conevrncao apenas e deixou claro que todos teriam a liberdade de se conduzir de acordo com a sua conveni\xc3\xaancia'
5.23275E+17,10/18/14 0:50,Na ocasi\xc3\xa3o o vice Michel Temer s\xc3\xb3 conseguiu aprovar a alian\xc3\xa7a porque pediu votos para aprovar a alian\xc3\xa7a sem compromisso de apoio na elei\xc3\xa7\xc3\xa3o'
5.23275E+17,10/18/14 0:49,E bom lembrar que a conven\xc3\xa7\xc3\xa3o nacional que decidiu a alian\xc3\xa7a com o PT teve um resultado muito apertado'
5.23274E+17,10/18/14 0:48,Boa noite a todos'
5.23119E+17,10/17/14 14:30,RT @FR_BSB: Fala de @DepEduardoCunha (http://t.co/OylIu9alAr) teve rea\xc3\xa7\xc3\xa3o de Michel Temer (http://t.co/AwPewhCB4p) e tr\xc3\xa9plica http://t.co/S\xe2\x80\xa6'
5.23056E+17,10/17/14 10:19,"Entendo que a disputa altere os nervos de quem disputa,mas a ansiedade n\xc3\xa3o pode contaminar a verdade do que declarei'"
5.23055E+17,10/17/14 10:17,"E tenho a absoluta certeza da igual divis\xc3\xa3o da bancada,o que inclusive motivou a minha decis\xc3\xa3o de neutralidade'"
5.23055E+17,10/17/14 10:16,E obviamente falei de condi\xc3\xa7\xc3\xa3o pol\xc3\xadtica e n\xc3\xa3o de ocupa\xc3\xa7\xc3\xa3o de cargo partidario'
5.23055E+17,10/17/14 10:15,"Eu s\xc3\xb3 falo e so falarei pela bancada,jamais falei pelo partido e troca de dire\xc3\xa7\xc3\xa3o partid\xc3\xa1ria n\xc3\xa3o \xc3\xa9 da minha al\xc3\xa7ada'"
5.23054E+17,10/17/14 10:14,E tamb\xc3\xa9m justamente para ter condi\xc3\xa7\xc3\xa3o pol\xc3\xadtica de continuar como l\xc3\xadder e que n\xc3\xa3o estou tendo lado na disputa'
5.23054E+17,10/17/14 10:13,"Essa \xc3\xa9 a frase dita,nada parecido com a contesta\xc3\xa7\xc3\xa3o de irrita\xc3\xa7\xc3\xa3o de que eu teria dito que ele perder\xc3\xa1 o comando da sigla se Aecio vencer'"
5.23054E+17,10/17/14 10:12,Participa\xc3\xa7\xc3\xa3o no governo(de Aecio).Tambem n\xc3\xa3o ter\xc3\xa1 condi\xc3\xa7\xc3\xa3o de levar o PMDB para a oposi\xc3\xa7\xc3\xa3o se a bancada essta rachada'
5.23053E+17,10/17/14 10:10,"Michel Temer,que \xc3\xa9 o pres do PMDB,na medida que perca a candidatura a reeleicao,dificilmentte ter\xc3\xa1 condi\xc3\xa7\xc3\xa3o pol\xc3\xadtica de conduzir uma (cont)'"
5.23053E+17,10/17/14 10:09,"A frase publicada que mencionava o Vice Michel Temer dizia a p\xc3\xa1g 6 do caderno Elei\xc3\xa7\xc3\xb5es 2014 da edi\xc3\xa7\xc3\xa3o de ontem ' E claro que o vice (cont)"""
5.23052E+17,10/17/14 10:06,Em segundo lugar falei apenas sobre a bancada de deputados'
5.23052E+17,10/17/14 10:05,Em primeiro lugar me declarei em neutralidade em respeito \xc3\xa0 divis\xc3\xa3o da bancada que lidero'
5.23052E+17,10/17/14 10:04,"E importante esclarecer a minha posicao,em fun\xc3\xa7\xc3\xa3o de nota hj na coluna Painel da Folha de S PAulo'"
5.23052E+17,10/17/14 10:02,Bom dia a todos'
5.22752E+17,10/16/14 14:11,"RT @afljornalista: ""N\xc3\xa3o estou no Aez\xc3\xa3o nem no Dilm\xc3\xa3o. Estou no Eduard\xc3\xa3o"", disse Eduardo Cunha, em entrevista a Rachel Ulhoa, do Valor desta\xe2\x80\xa6'"
5.22752E+17,10/16/14 14:11,RT @afljornalista: TV Folha entrevista Eduardo Cunha hj \xc3\xa0s 16h - ao vivo. http://t.co/ZuSm0aP6F7'
5.22502E+17,10/15/14 21:37,O meu abra\xc3\xa7o a todos os professores'
5.22502E+17,10/15/14 21:37,Quero registrar que hj e dia do professor e os professores tamb\xc3\xa9m merecem respeito'
5.22231E+17,10/15/14 3:41,Boa noite a todos e fiquem na paz de CRISTO'
5.22231E+17,10/15/14 3:40,Essa brilhante a\xc3\xa7\xc3\xa3o policial e o melhor exemplo do caminho a ser seguido'
5.2223E+17,10/15/14 3:39,Esses m\xc3\xa9dicos tem de ir para a cadeia'
5.2223E+17,10/15/14 3:39,Que praticam o aborto'
5.2223E+17,10/15/14 3:38,E mais um motivo para a minha luta contra o aborto e vamos lutar para a aprova\xc3\xa7\xc3\xa3o do meu projeto de lei de agravamento de penas dos m\xc3\xa9dicos'
5.2223E+17,10/15/14 3:37,"Como bem definiu o chefe da Policia,tratava-se de acougueiros'"
5.22229E+17,10/15/14 3:36,Quero me congratular com a Policia Civil do Rj por ter prendido uma quadrilha de abortistas'
5.22229E+17,10/15/14 3:35,Boa noite a todos'
5.22079E+17,10/14/14 17:38,"Governo dever\xc3\xa1 unificar PIS e Cofins. ""A cada dia que passa a ind\xc3\xbastria perde mercado"". http://t.co/PhG8wFpdD6'"
5.21793E+17,10/13/14 22:43,Marina e o refor\xc3\xa7o para A\xc3\xa9cio. Debate na Band poder\xc3\xa1 sinalizar prov\xc3\xa1vel resultado http://t.co/vY0LC2X6ha #eduardocunha'
5.20639E+17,10/10/14 18:18,Todas as igrejas de Madureira me receberam sempre com muito carinho'
5.20639E+17,10/10/14 18:17,"Agradecer primeiro a Deus e depois a todos de Madureira,a come\xc3\xa7ar pelo Pr Abner Ferreira,todo o apoio recebido'"
5.20639E+17,10/10/14 18:16,"Boa tarde a todos.Estive pela manh\xc3\xa3 na reuni\xc3\xa3o de obreiros da Assembl\xc3\xa9ia de Deus,ministerio de Madureira para agradecer a expressiva votacao'"
5.20387E+17,10/10/14 1:36,@kirolzita obrigado'
5.20387E+17,10/10/14 1:36,"@alexmaroto muito obrigado,abs'"
5.20387E+17,10/10/14 1:36,"@OdeilsonSiqueir obrigado,abs'"
5.20387E+17,10/10/14 1:35,"@brunorj98 obrigado,abs'"
5.20368E+17,10/10/14 0:19,"@luciovl_ sem probs,na semana que vem faremos reuni\xc3\xa3o da bancada e todos ter\xc3\xa3o a oportunidade de se manifestarem sobre isso'"
5.20346E+17,10/9/14 22:52,"Governo precisa mostrar como vai combater avan\xc3\xa7o inflacion\xc3\xa1rio \xc3\xadndice chegou a 6,75%, superando a meta prevista. http://t.co/77F4nwbMbc'"
5.20193E+17,10/9/14 12:43,Eduardo Cunha sugere quebra de sigilos banc\xc3\xa1rio e fiscal de contadora de doleiro envolvido no caso Petrobras. http://t.co/MVFk6CRLF4'
5.19529E+17,10/7/14 16:44,"Segundo o Estad\xc3\xa3o, Eduardo Cunha \xc3\xa9 o favorito para comandar a presid\xc3\xaancia da C\xc3\xa2mara em 2015. http://t.co/KiXqZTbs2n #equipecunha'"
5.19185E+17,10/6/14 18:00,"Eduardo Cunha reeleito deputado federal com 232.708 votos, ele foi o terceiro mais votado do RJ. http://t.co/wipXLdKf2E #equipecunha1530'"
5.18959E+17,10/6/14 3:01,Quero agradecer a Deus a expressiva vota\xc3\xa7\xc3\xa3o e a cada um dos que confiaram o seu voto'
5.18959E+17,10/6/14 3:00,Boa noite a todos'
5.18635E+17,10/5/14 5:32,"E obvio entrego tudo a DEUS,porque nada acontece que n\xc3\xa3o seja por sua vontade'"
5.18634E+17,10/5/14 5:29,Enfim a todos que Deus colocou para me ajudarem nesta campanha'
5.18634E+17,10/5/14 5:28,"Ao Dr Audir,a parceria do Helil,ao Tutuca,a. Daniele Guerreiro,a Ana Paula. Rechuan,Cristino,Ronaldo,Evangivaldo,Lukinha'"
5.18633E+17,10/5/14 5:26,"E v\xc3\xa1rias parcerias pontuais,como Bebeto,Dica,'"
5.18633E+17,10/5/14 5:25,"Ao Albertassi,ao Andre Lazaronni,ao Aciir,ao Rafael Picciani,ao Jorge Picciani,ao Francisco Anisio'"
5.18632E+17,10/5/14 5:23,"Tamb\xc3\xa9m quero agradecer a todos que fizeram parceria comigo,ao dep Waguinjo,ao Granato,ao Rodrigo Drable,ao Silas Bento,ao Pauio Mello'"
5.18632E+17,10/5/14 5:19,"Quero agradecer tamb\xc3\xa9m ao pref Helil,ao Fabio. Silva,ao Brazao e ttoda a sua familia'"
5.18631E+17,10/5/14 5:18,O meu agradecimento especial vai para o meu amigo Francisco Silva e para o. Pr Abner Ferreira que me apoiaram e fizeram a diferenca'
5.18631E+17,10/5/14 5:16,Quero agradecer a toda a minha equipe que ralou e muito nessa campanhaa'
5.1863E+17,10/5/14 5:15,"Foi uma das mais dif\xc3\xadceis campanha e tamb\xc3\xa9m prazerosa,onde o sorriso de quem nos recebia compensava qualquer dificuldade'"
5.1863E+17,10/5/14 5:13,Quero agradecer o carinho com que fui recebido por todos os lugares aonde passei e n\xc3\xa3o foram poucos'
5.1863E+17,10/5/14 5:12,Chega ao fim a campanha eleitoral. E daqui a pouco se inicia a votacao'
5.1863E+17,10/5/14 5:11,Boa noite a todos'
5.18039E+17,10/3/14 14:06,"Dia 5, fa\xc3\xa7a como o deputado estadual Waguinho, vote no defensor da vida, da fam\xc3\xadlia e do RJ! #eduardocunha1530 http://t.co/ND5boZN9XT'"
5.17733E+17,10/2/14 17:50,"Precisamos come\xc3\xa7ar a ter a educa\xc3\xa7\xc3\xa3o para interpreta\xc3\xa7\xc3\xa3o das m\xc3\xaddias, n\xc3\xa3o tem como ser diferente. PL 7450/2010 #eduardocunha1530'"
5.17401E+17,10/1/14 19:48,"A luta por uma vaga na UTI \xc3\xa9 um dos problemas mais graves dos hospitais, um doente n\xc3\xa3o pode esperar. PL 7563/2010. #eduardocunha1530'"
5.16644E+17,9/29/14 17:40,Eduardo Cunha \xc3\xa9 o defensor do povo do Rio. Ele recorreu diversas vezes ao STF contra a emenda dos royalties do petr\xc3\xb3leo. #cunha1530'
5.16572E+17,9/29/14 12:54,Parab\xc3\xa9ns Vassouras! Olhar para o povo que ap\xc3\xb3ia e acredita em mim me estimula ainda mais para continuar meu trabalho. #eduardocunha1530'
5.16569E+17,9/29/14 12:42,"Parab\xc3\xa9ns Valen\xc3\xa7a! Vou sempre lutar por voc\xc3\xaas em defesa da vida, da fam\xc3\xadlia e do Rio de Janeiro. #eduardocunha1530'"
5.16567E+17,9/29/14 12:35,"Parab\xc3\xa9ns Resende! Lutarei at\xc3\xa9 que meu povo tenha sa\xc3\xbade, educa\xc3\xa7\xc3\xa3o, transporte, moradia e seguran\xc3\xa7a dignos. #cunha1530'"
5.16269E+17,9/28/14 16:51,"Como \xc3\xa9 bom poder contar com o apoio do vereador Jos\xc3\xa9 Ant\xc3\xb4nio de Araruama, da Regi\xc3\xa3o dos Lagos. 1530 rumo \xc3\xa0 vit\xc3\xb3ria! http://t.co/OPpBIDQ0bP'"
5.15923E+17,9/27/14 17:57,Defendo a anistia do estudante que - j\xc3\xa1 aposentado - estiver devendo ao Fies. PL 7745/2014 #eduardocunha1530  #opovomerecerespeito'
5.15555E+17,9/26/14 17:36,Eduardo Cunha relatou para o PL 5598/09 a democracia religiosa no pa\xc3\xads e garantiu o direito ao culto a todos os credos. #cunha1530'
5.1549E+17,9/26/14 13:15,Mostre \xc3\xa0 todos que voc\xc3\xaa ap\xc3\xb3ia Eduardo Cunha: http://t.co/3VpWhiVeHh garanta j\xc3\xa1 o seu bottom virtual. #eduardocunha1530'
5.15197E+17,9/25/14 17:53,Eduardo Cunha defende a suspens\xc3\xa3o do IPTU at\xc3\xa9 que a prefeitura ofere\xc3\xa7a condi\xc3\xa7\xc3\xb5es dignas aos moradores. PL 7764/2010. #eduardocunha1530'
5.15141E+17,9/25/14 14:07,Parab\xc3\xa9ns Mesquita! Voc\xc3\xaas s\xc3\xa3o minha inspira\xc3\xa7\xc3\xa3o na luta por um Rio e um Brasil mais justos. #eduardocunha1530'
5.14823E+17,9/24/14 17:05,"Abortar contraria n\xc3\xa3o s\xc3\xb3 a constitu\xc3\xad\xc3\xa7\xc3\xa3o, mas des\xc3\xadgnios \xc3\xa9ticos, morais e religiosos. PL 7443/06. #eduardocunha1530 #opovomerecerespeito'"
5.14789E+17,9/24/14 14:49,Mostre \xc3\xa0 todos que voc\xc3\xaa ap\xc3\xb3ia Eduardo Cunha: http://t.co/3VpWhiVeHh garanta j\xc3\xa1 o seu bottom virtual. #eduardocunha1530'
5.14484E+17,9/23/14 18:36,M\xc3\xa9dico n\xc3\xa3o faz exame do Conselho para poder exercer a profiss\xc3\xa3o. Por que um bacharel tem que fazer o da OAB? PL 2154/2011. #eduardocunha1530'
5.14416E+17,9/23/14 14:08,"Eu defendo a vida, a fam\xc3\xadlia e o RJ, e quero  o seu apoio nessa luta. Curta http://t.co/R9x6IsrGE0 #cunha1530'"
5.14165E+17,9/22/14 21:32,"Voc\xc3\xaa que ainda n\xc3\xa3o decidiu seu voto, siga o conselho do prefeito de Itabora\xc3\xad, Helil, e vote 1530! http://t.co/irHaL1lXSH #cunha1530'"
5.14148E+17,9/22/14 20:21,"RJTV oferece direito de resposta \xc3\xa0 Eduardo Cunha, referente as acusa\xc3\xa7\xc3\xb5es infundadas do candidato Crivella. http://t.co/pGjVApb9Ic #cunha1530'"
5.14137E+17,9/22/14 19:38,Parab\xc3\xa9ns S\xc3\xa3o Gon\xc3\xa7alo! #eduardocunha1530 #opovomerecerespeito #cunha1530 #defensordorio'
5.14119E+17,9/22/14 18:28,A busca por justi\xc3\xa7a social e por uma revolu\xc3\xa7\xc3\xa3o na educa\xc3\xa7\xc3\xa3o brasileira estimulou Eduardo Cunha a criar a PL 7450/2010. #eduardocunha1530'
5.14108E+17,9/22/14 17:43,"Use as hashtags #opovomerecerespeito #cunha1530 #defensordorio, e d\xc3\xaa sua contribui\xc3\xa7\xc3\xa3o \xc3\xa0 nossa luta. #cunha1530'"
5.13864E+17,9/22/14 1:36,Existem estudantes aposentados com dificuldades para quitar d\xc3\xadvida com o Fies. Anistia j\xc3\xa1. PL 7745/2014. #eduardocunha1530'
5.13373E+17,9/20/14 17:03,"\xc3\x89 obriga\xc3\xa7\xc3\xa3o do Estado tentar salvar a vida dos seus cidad\xc3\xa3os,um doente n\xc3\xa3o pode esperar por uma vaga na UTI. PL 7563/2010. #eduardocunha1530'"
5.12955E+17,9/19/14 13:22,"Use as hashtags #opovomerecerespeito  #cunha1530  #defensordorio, e d\xc3\xaa sua contribui\xc3\xa7\xc3\xa3o \xc3\xa0 nossa luta! #cunha1530'"
5.12654E+17,9/18/14 17:26,\xc3\x89 do Eduardo Cunha o PL 3569/08 que determina aos bancos a instala\xc3\xa7\xc3\xa3o de assentos para usu\xc3\xa1rios que estiverem aguardando. #cunha1530'
5.12569E+17,9/18/14 11:49,"Eu defendo a vida, a fam\xc3\xadlia e o RJ, e quero o seu apoio nessa luta. Curta http://t.co/R9x6IsrGE0 #cunha1530'"
5.12409E+17,9/18/14 1:13,"Hora da verdade: "" PMDB \xc3\xa9 o respons\xc3\xa1vel pela instala\xc3\xa7\xc3\xa3o dessa CPI"". #equipecunha1530 http://t.co/0c4YrTvrWU'"
5.12375E+17,9/17/14 22:59,"Se o PMDB n\xc3\xa3o tivesse subscrito,n\xc3\xa3o teria se obtido o no. p/instala\xc3\xa7\xc3\xa3o desta CPMI.O PMDB n\xc3\xa3o teme absolutamente nada! http://t.co/e6THgVX74H'"
5.12315E+17,9/17/14 18:59,"Mais que um teto e quatro paredes, todo cidad\xc3\xa3o tem direito a infra-estrutura b\xc3\xa1sica. PL 7764/2010. #eduardocunha1530 #opovomerecerespeito'"
5.11969E+17,9/16/14 20:06,"Mostre \xc3\xa0 todos que voc\xc3\xaa ap\xc3\xb3ia Eduardo Cunha, clique aqui aqui: http://t.co/rG819dXEBR e garanta o seu bottom virtual. #cunha1530'"
5.1192E+17,9/16/14 16:50,Eduardo Cunha \xc3\xa9 o defensor do povo do Rio. Ele recorreu diversas vezes ao STF contra a emenda dos royalties do petr\xc3\xb3leo. #cunha1530'
5.11712E+17,9/16/14 3:02,Boa noite a todos e fiquem na paz de CRISTO'
5.11711E+17,9/16/14 3:00,Realmente esse senador nao far\xc3\xa1 falta quando terminar o seu mandato'
5.11711E+17,9/16/14 3:00,"Ainda deu um jeito para ocupar um inexpressivo minist\xc3\xa9rio da pesca,onde tamb\xc3\xa9m nada fez para o RJ'"
5.11711E+17,9/16/14 2:59,"Ainda bem,para o bem do povo,esse senador nunca logrou \xc3\xaaxito em cargo executivo e nem vai lograr.O povo e s\xc3\xa1bio'"
5.11711E+17,9/16/14 2:59,O Rio precisa eleger senadores que queiram ser senadores e nao para trap\xc3\xa9zio para cargos no executivo'
5.11711E+17,9/16/14 2:58,"Depois em 2010 veio candidato a reelei\xc3\xa7\xc3\xa3o,e em 2014 vem de novo candidato a governador. para que pediu votos a senador ent\xc3\xa3o?'"
5.1171E+17,9/16/14 2:57,"Alias,esse Semador se elegeu em 2002,depois foi candidato a prefeito em 2004,a governador em 2006,a prefeito em 2008'"
5.1171E+17,9/16/14 2:56,"Lament\xc3\xa1vel esse senador,que um dia j\xc3\xa1 apoiei e que me arrependo,que jamais fez um projeto para o Rio,vir atacar gratuitamente'"
5.1171E+17,9/16/14 2:54,"Al\xc3\xa9m do direito de resposta no TRE,s\xc3\xb3 cabe pedir para que orem por ele,para que ele pare de atacar os outros gratuita e inveridica,ente'"
5.11709E+17,9/16/14 2:53,"O Senador,que deveria seguir os princ\xc3\xadpios da palavra de Deus,defende a mentira com calunia,assim como j\xc3\xa1 defendeu o aborto publicamente'"
5.11709E+17,9/16/14 2:52,"Ele nao deve ter sido condenado,sen\xc3\xa3o nao seria candidato,e nem por isso o chamaria de ficha suja'"
5.11709E+17,9/16/14 2:51,"Tinha um monte de rolo dele,j\xc3\xa1 noticiado na imprensa ,tudo envolvendo compra de repetidoras de televis\xc3\xa3o'"
5.11708E+17,9/16/14 2:49,"O bispo Marcelo Crivella me atacou gratuitamente na entrevista dele ao RJ TV,de hj.Entrarei com pedido de direito de resposta no TRE RJ'"
5.11708E+17,9/16/14 2:48,Boa noite a todos'
5.1155E+17,9/15/14 16:18,"Eduardo Cunha \xc3\xa9 um grande defensor da fam\xc3\xadlia brasileira e da f\xc3\xa9 crist\xc3\xa3. Ele, como relator, lutou pelo PL 5.598/09. #cunha1530'"
5.11224E+17,9/14/14 18:43,Vou lutar para estendermos o passe livre estudantil para os estudantes menos favorecidos das institui\xc3\xa7\xc3\xb5es privadas. #eduardocunha1530'
5.11112E+17,9/14/14 11:20,Espero que com o novo Congresso tenhamos apoio para aprovar o meu projeto do fim do exame da ordem'
5.11112E+17,9/14/14 11:19,Desejo uma boa prova a todos e que Deus permita que esse seja o \xc3\xbaltimo ano em que esse nefasto e corrupto exame seja aplicado'
5.11112E+17,9/14/14 11:18,Bom dia a todos.Hoje e dia de mais um vergonhoso exame da Oab'
5.10995E+17,9/14/14 3:33,"E n\xc3\xa3o adianta a campanha, nao mudarei as minhas posicoes'"
5.10995E+17,9/14/14 3:32,O meu eleitor conhece as persegui\xc3\xa7\xc3\xb5es que sou vitma e conhece bem o deputado em que vota'
5.10994E+17,9/14/14 3:31,"Est\xc3\xa3o fazendo de tudo para tentar me criar obst\xc3\xa1culos eleitorais,mas eles n\xc3\xa3o sabem de nada'"
5.10994E+17,9/14/14 3:30,"Ser\xc3\xa1 o medo de que apesar de toda a campanha mentirosa,eu saia da eleicao com vota\xc3\xa7\xc3\xa3o maior do que 2010?'"
5.10994E+17,9/14/14 3:29,O que ser\xc3\xa1 que est\xc3\xa1 por tr\xc3\xa1s dessa onda de planta\xc3\xa7\xc3\xb5es caluniosas que aparecem de forma simultanea?'
5.10993E+17,9/14/14 3:28,"Coloca mais uma vez afirma\xc3\xa7\xc3\xb5es falsas,so qque com a diferen\xc3\xa7a. Que desta Vesta vez p\xc3\xbablica meu veemente desmentido'"
5.10993E+17,9/14/14 3:27,"Boa noite a todos.Alem da leviandade da revista Quanto E,o not\xc3\xb3rio Lauro Jardim,da not\xc3\xb3ria coluna Radar,insiste com fatos mentirosos'"
5.10836E+17,9/13/14 17:02,"Estou habituado com retalia\xc3\xa7\xc3\xb5es da imprensa, mas absurdos como o da Isto\xc3\xa9 ainda n\xc3\xa3o tinha visto. http://t.co/cU0i3di8t8 #eduardocunha1530'"
5.10831E+17,9/13/14 16:43,RT @afljornalista: Eduardo Cunha rebate reportagem da Isto\xc3\x89. http://t.co/BhdUQJlRVC'
5.10785E+17,9/13/14 13:39,O povo merece respeito e um transporte p\xc3\xbablico seguro e de qualidade. PL 879/03. #eduardocunha1530 #opovomerecerespeito #defensordorio'
5.10631E+17,9/13/14 3:29,"J\xc3\xa1 estou habituado a sofrer retalia\xc3\xa7\xc3\xb5es de \xc3\xb3rg\xc3\xa3os de imprensa.mas absurdos como esse,ainda nao tinha visto'"
5.10631E+17,9/13/14 3:28,"E isso evidentemente tem o objetivo de causar prejuizo eleitoral,j\xc3\xa1 que ate se esclarecer se passa o tempo da elei\xc3\xa7\xc3\xa3o'"
5.10625E+17,9/13/14 3:02,"O mais absurdo desse pasquim,e que nao lhe procuram para ter qualquer contradit\xc3\xb3rio .'"
5.10619E+17,9/13/14 2:39,"E de mim nem doa\xc3\xa7\xc3\xa3o podem falar,porque n\xc3\xa3o recebi qualquer doa\xc3\xa7\xc3\xa3o de empresas citadas'"
5.10618E+17,9/13/14 2:38,"E al\xc3\xa9m da cita\xc3\xa7\xc3\xa3o a esmo minha,mesmo as demais cita\xc3\xa7\xc3\xb5es s\xc3\xa3o sem qualquer fati e fazem ila\xc3\xa7\xc3\xa3o de doa\xc3\xa7\xc3\xa3o eleitoral com outra coisa'"
5.10618E+17,9/13/14 2:37,"Al\xc3\xa9m disso,depois do TRE,obvio que vou processa-los'"
5.10618E+17,9/13/14 2:37,Quem n\xc3\xa3o se lembra daquela capa que fizeram comigo no ano passado?'
5.10618E+17,9/13/14 2:36,"E \xc3\xb3bvio que vou entrar no TRE, porque isso merece resposta imediata'"
5.10618E+17,9/13/14 2:35,Obvio que desafio a mostrar qualquer fato real e n\xc3\xa3o tenham d\xc3\xbavidas que n\xc3\xa3o perderei uim segundo para responder 1 revista sem credibilidade'
5.10617E+17,9/13/14 2:33,"N\xc3\xa3o tem nenhum fato \xc3\xa9 s\xc3\xb3 citam a esmo meu nome, de forma leviaana'"
5.10617E+17,9/13/14 2:32,"Mais uma vez a revista Isto E,mais conhecida como Quanto E,insiste em me envolver em qualquer coisa'"
5.10617E+17,9/13/14 2:31,Boa noite a todos'
5.10493E+17,9/12/14 18:20,Luto pelo fim do exame da OAB e pela suspens\xc3\xa3o da cobran\xc3\xa7a do Fies at\xc3\xa9 a obten\xc3\xa7\xc3\xa3o da habilita\xc3\xa7\xc3\xa3o profissional.PL 2154/2011 #eduardocunha1530'
5.10155E+17,9/11/14 19:57,Chega de pessoas morrendo enquanto aguardam vagas na UTI. conhe\xc3\xa7a o PL 7563/2010 de Eduardo Cunha.#cunha1530 http://t.co/mrtanKgH13'
5.10139E+17,9/11/14 18:51,"Eu defendo a vida, a fam\xc3\xadlia e o RJ, e quero o seu apoio nessa luta. Curta http://t.co/R9x6IsrGE0 #cunha1530'"
5.0979E+17,9/10/14 19:45,Eduardo Cunha defende o passe livre tamb\xc3\xa9m para os alunos menos favorecidos da rede privada. PL 7746/2014. saiba mais http://t.co/CsYG8Hhirz'
5.09782E+17,9/10/14 19:13,Defendo a educa\xc3\xa7\xc3\xa3o midi\xc3\xa1tica nas escolas mais \xc3\xa1gil e mais pr\xc3\xb3xima da realidade dos meios de comunica\xc3\xa7\xc3\xa3o. PL 7450/2010. #eduardocunha1530'
5.09416E+17,9/9/14 19:01,"Acesso \xc3\xa0 educa\xc3\xa7\xc3\xa3o em igualdade de condi\xc3\xa7\xc3\xb5es, independente de posi\xc3\xa7\xc3\xa3o econ\xc3\xb4mica ou classe social. PL7746/2014. #eduardocunha1530'"
5.09168E+17,9/9/14 2:33,"E segue a campanha,fiquem na paz de CRISTO'"
5.09167E+17,9/9/14 2:32,"Em qualquer lugar isso tem nome,procurem nos c\xc3\xb3digos'"
5.09167E+17,9/9/14 2:30,Porque venderam ent\xc3\xa3o? pior porque receberam adiantado ent\xc3\xa3o?'
5.09167E+17,9/9/14 2:30,"Al\xc3\xa9m desse espa\xc3\xa7o nao entregue,tenho mais 3 s\xc3\xa1bados e 6 outros dias comprados e eles avisaram que nao entregar\xc3\xa3o os s\xc3\xa1bados,olha o absurdo'"
5.09166E+17,9/9/14 2:28,Nao vou me curvar a esse procedimento absolutamente ditatorial que eles acham que podem fazer o que quiserem'
5.09166E+17,9/9/14 2:26,Boa noite a todos.Constitui hj advogado para acionar Jornal O Globo por nao entregar o espa\xc3\xa7o comprado e pago de propaganda eleitoral'
5.09039E+17,9/8/14 18:01,Eduardo Cunha sabe que alunos com d\xc3\xa9ficit de aprendizagem precisam de aten\xc3\xa7\xc3\xa3o especial. PL 3545/08. #eduardocunha1530 #opovomerecerespeito'
5.08729E+17,9/7/14 21:30,"Caso o poder p\xc3\xbablico n\xc3\xa3o resolva os problemas b\xc3\xa1sicos de infra-estrutura, ficar\xc3\xa1 sem a receita do IPTU. PL 7764/2010. #cunha1530'"
5.08304E+17,9/6/14 17:22,"\xc4\x96 do deputado Eduardo Cunha o PL 7745/2014, que prop\xc3\xb5e anistia do estudante que - j\xc3\xa1 aposentado - estiver devendo ao Fies. #cunha1530'"
5.08199E+17,9/6/14 10:23,Era o que tinha no momento para falar desse epis\xc3\xb3dio.Oportunamente voltarei ao tema para dar mais infs das providencias judiciais adotadas'
5.08198E+17,9/6/14 10:21,"Nao veiculado,far\xc3\xa1 com que busque a sua repara\xc3\xa7\xc3\xa3o judicial ,al\xc3\xa9m da devolu\xc3\xa7\xc3\xa3o do meu dinheiro apropriado indevidamente'"
5.08198E+17,9/6/14 10:21,"Tenho mais 9 dias contratados,incluindo os pr\xc3\xb3ximos 3 s\xc3\xa1bados e entregarei normalmente as artes no prazo estabelecido e cada anuncio (cont)'"
5.08198E+17,9/6/14 10:19,Vender e receber por algo que nao entrega tem que nome?Imagine qualquer ser normal fazer isso? seria certamente processado por estelionato'
5.08197E+17,9/6/14 10:17,"Seria hj na p\xc3\xa1g 3 do jornal. obvio que buscarei repara\xc3\xa7\xc3\xa3o na justi\xc3\xa7a ,assim como que me devolvam o meu dinheiro,que receberam para isso.'"
5.08197E+17,9/6/14 10:16,O anuncio seria a p\xc3\xa1g 3 de hj.Sera a censura o motivo da nao publica\xc3\xa7\xc3\xa3o?Ou sera que algu\xc3\xa9m estava vestindo a carapu\xc3\xa7a?'
5.08197E+17,9/6/14 10:14,"O vers\xc3\xadculo diz Aben\xc3\xa7oai aos que vos persegue,.abencoai,nao amaldi\xc3\xa7oeis.'"
5.08196E+17,9/6/14 10:13,"O vers\xc3\xadculo era o de Romanos cap 12, vers\xc3\xadculo 14'"
